Customer_ID,Full_Name,ID_Number,Date_of_Birth,Age,Gender,Phone_Number,Email,Address,Location,Employment_Status,Monthly_Income_Bracket,Estimated_Monthly_Income,Account_Opening_Date,Has_Savings_Account,Account_Balance,Loan_ID,Loan_Product,Loan_Amount,Interest_Rate,Term_Type,Term_Months,Term_Weeks,Total_Loan_Amount,Loan_Disbursement_Date,Next_Due_Date,Loan_Status,Outstanding_Balance,Total_Paid,Overdue_Amount,Payments_Made,Payments_Missed,Number_of_Loans,Number_of_Declined_Loans,Declined_Loans_Details,Profile_Type,Is_Defaulter
CUST-001713,Lynn Thomas,808***29,1980-06-04,45,Female,+254 *** *** 892,ba***n@hotmail.com,"7373 Jessica Light, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2023-05-15,Yes,144477.91,LOAN-001713-01,School Fees Loan,111000,14.5,monthly,6.0,,127095.0,2025-11-01,,Completed,84730.0,42365.0,109.94,2,1,1,0,,Stable Professional,No
CUST-001714,Megan Moss,572***93,2003-04-11,22,Female,+254 *** *** 625,fd***d@hotmail.com,"604 Kathleen Canyon Suite 873, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2025-12-28,Yes,16727.37,LOAN-001714-01,School Fees Loan,75000,14.5,weekly,,36.0,85875.0,2026-01-03,2026-01-31,Active,78718.75,7156.25,328.42,3,1,1,2,"Emergency Loan (29,000 KES) - Insufficient income; Cash Loan (72,000 KES) - Incomplete documentation",Entry Level Worker,No
CUST-001715,Angela Smith,140***07,1989-06-15,36,Female,+254 *** *** 614,mi***h@icloud.com,"000 Hall Motorway, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2023-05-13,No,1051.87,LOAN-001715-01,Cash Loan,72000,18.5,monthly,12.0,,85320.0,2026-01-19,2026-02-18,Active,85320.0,0.0,0.0,0,0,2,0,,Hustler/Casual Worker,No
CUST-001716,James Hanson,229***82,1998-08-06,27,Male,+254 *** *** 545,wi***3@hotmail.com,"94659 Anthony Lakes Suite 564, Kamulu",Kamulu,Formally employed (contract),"30,001 - 50,000",40000,2023-02-15,No,4916.37,LOAN-001716-01,Emergency Loan,60000,22.0,weekly,,24.0,73200.0,2025-02-27,2025-07-31,Active,9150.0,64050.0,566.25,21,3,4,0,,Young Entrepreneur,No
CUST-001717,Ryan Chan,607***60,1995-08-27,30,Male,+254 *** *** 404,fa***w@hotmail.com,"812 Jill Canyon Apt. 144, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2024-07-27,No,4417.4,LOAN-001717-01,Emergency Loan,51000,22.0,weekly,,12.0,62220.0,2025-05-02,,Defaulted,46740.94,15479.06,46665.0,3,9,1,1,"Utility Loan (42,000 KES) - Poor credit history",Hustler/Casual Worker,Yes
CUST-001718,Jason Jones,286***67,1984-03-02,41,Male,+254 *** *** 427,je***0@yahoo.com,"6416 Melinda Lodge, Mwea",Mwea,Formally employed (permanent),"30,001 - 50,000",40000,2025-02-11,Yes,101179.69,LOAN-001718-01,School Fees Loan,112000,14.5,weekly,,36.0,128240.0,2026-01-10,2026-01-31,Active,121115.56,7124.44,589.1,2,1,2,0,,Stable Professional,No
CUST-001719,Shirley Howell,070***00,1990-07-26,35,Female,+254 *** *** 734,li***9@protonmail.com,"924 Miranda Fall Suite 627, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2023-08-12,Yes,67582.15,LOAN-001719-01,Emergency Loan,27000,22.0,monthly,3.0,,32940.0,2025-05-10,,Completed,10980.0,21960.0,681.68,2,1,1,0,,Overburdened Family Person,No
CUST-001720,Robert Solis,834***59,1993-11-06,32,Male,+254 *** *** 888,tc***x@icloud.com,"54130 Mendez Squares Suite 019, Mombasa Road",Mombasa Road,Self-employed/Business owner,"30,001 - 50,000",40000,2025-02-24,Yes,99930.06,LOAN-001720-01,Utility Loan,44000,16.0,monthly,6.0,,51040.0,2025-08-02,,Defaulted,29411.65,21628.35,25520.0,3,3,3,0,,Young Entrepreneur,Yes
CUST-001721,Christian Jimenez,900***76,1980-12-25,45,Male,+254 *** *** 627,ma***e@gmail.com,"54780 Cabrera Alley Apt. 629, Kamulu",Kamulu,Formally employed (permanent),"30,001 - 50,000",40000,2023-07-30,Yes,117623.25,LOAN-001721-01,School Fees Loan,107000,14.5,weekly,,24.0,122515.0,2025-05-18,,Defaulted,55630.23,66884.77,51047.92,14,10,1,0,,Overburdened Family Person,Yes
CUST-001722,Austin Cross,776***84,1969-07-10,56,Male,+254 *** *** 261,he***k@gmail.com,"92533 Julia Green, Kamulu",Kamulu,Formally employed (permanent),"20,001 - 30,000",25000,2025-06-28,No,773.64,LOAN-001722-01,School Fees Loan,69000,17.5,weekly,,24.0,81075.0,2025-10-15,2026-01-28,Active,33781.25,47293.75,1310.9,14,2,1,0,,Entry Level Worker,No
CUST-001723,Cynthia Chase,308***63,1995-06-18,30,Female,+254 *** *** 693,,"543 Cline Ports, Nairobi",Nairobi,Formally employed (permanent),"10,000 - 20,000",15000,2024-04-13,Yes,25092.88,LOAN-001723-01,Emergency Loan,27000,22.0,weekly,,24.0,32940.0,2025-02-07,,Completed,1372.5,31567.5,268.31,23,1,2,0,,Entry Level Worker,No
CUST-001724,Tammy Sutton,042***23,1994-10-13,31,Female,+254 *** *** 704,,"3541 Crawford View Suite 010, Kayole",Kayole,Self-employed/Business owner,"50,001 - 100,000",75000,2025-05-28,No,3102.67,LOAN-001724-01,Cash Loan,105000,18.5,monthly,6.0,,124425.0,2025-08-26,,Completed,41475.0,82950.0,2026.47,4,1,1,0,,Young Entrepreneur,No
CUST-001725,Eugene Anthony,200***58,1974-09-12,51,Male,+254 *** *** 458,,"8456 Martinez Extension, Kayole",Kayole,Formally employed (permanent),"50,001 - 100,000",75000,2024-09-12,Yes,206423.52,LOAN-001725-01,School Fees Loan,65000,17.5,weekly,,36.0,76375.0,2025-10-16,,Completed,46673.61,29701.39,65.4,14,1,2,0,,Stable Professional,No
CUST-001726,Vanessa Hawkins,536***89,1994-03-28,31,Female,+254 *** *** 863,ms***l@hotmail.com,"755 Chandler Way Apt. 064, Kamulu",Kamulu,Formally employed (permanent),"30,001 - 50,000",40000,2023-10-30,Yes,3696.97,LOAN-001726-01,Utility Loan,50000,16.0,monthly,3.0,,58000.0,2025-08-12,,Completed,19333.33,38666.67,778.76,2,1,1,2,"Cash Loan (127,000 KES) - Unstable employment; Utility Loan (34,000 KES) - Unstable employment",Stable Professional,No
CUST-001727,Charles Fletcher,102***18,1988-05-09,37,Male,+254 *** *** 922,xi***m@yandex.com,"1863 Stacey Row, Mombasa Road",Mombasa Road,Self-employed/Business owner,"Below 10,000",7500,2024-06-05,Yes,13532.28,LOAN-001727-01,Emergency Loan,20000,22.0,monthly,6.0,,24400.0,2026-02-01,2026-03-03,Active,24400.0,0.0,0.0,0,0,1,0,,Hustler/Casual Worker,No
CUST-001728,Phillip Mays,628***51,1994-11-06,31,Male,+254 *** *** 447,,"0533 Santana Pine, Kamulu",Kamulu,Self-employed/Business owner,"50,001 - 100,000",75000,2023-03-20,Yes,130944.78,LOAN-001728-01,Cash Loan,109000,18.5,monthly,3.0,,129165.0,2025-07-28,,Defaulted,91470.15,37694.85,86110.0,1,2,1,0,,Young Entrepreneur,Yes
CUST-001729,Tanner Mack,382***01,1988-04-05,37,Male,+254 *** *** 538,,"06249 James Flats, Kayole",Kayole,Formally employed (permanent),"20,001 - 30,000",25000,2023-05-17,No,2863.21,LOAN-001729-01,Utility Loan,41000,16.0,weekly,,24.0,47560.0,2026-01-23,2026-01-30,Active,47560.0,0.0,1981.67,0,1,2,0,,Overburdened Family Person,Yes
CUST-001730,Mark Brown,102***92,1972-05-29,53,Male,+254 *** *** 596,,"1871 Morgan Squares Apt. 431, Mombasa Road",Mombasa Road,Casual laborer,"Below 10,000",7500,2024-01-02,No,39.49,LOAN-001730-01,Cash Loan,44000,21.5,monthly,6.0,,53460.0,2025-08-05,,Defaulted,37540.18,15919.82,35640.0,2,4,2,0,,Hustler/Casual Worker,Yes
CUST-001731,Jonathan Bradshaw,559***40,1982-08-26,43,Male,+254 *** *** 522,,"6572 Heather Trail, Mwea",Mwea,Formally employed (permanent),"50,001 - 100,000",75000,2024-01-09,No,2662.71,LOAN-001731-01,Utility Loan,50000,16.0,weekly,,12.0,58000.0,2025-12-30,2026-02-03,Active,38666.67,19333.33,566.14,4,1,2,2,"Emergency Loan (57,000 KES) - Unstable employment; Emergency Loan (69,000 KES) - Too many existing loans",Stable Professional,No
CUST-001732,Ashley Palmer,762***26,1984-10-22,41,Female,+254 *** *** 015,hu***s@protonmail.com,"8426 Callahan Lakes Suite 733, Kayole",Kayole,Formally employed (permanent),"30,001 - 50,000",40000,2024-05-17,No,1840.73,LOAN-001732-01,School Fees Loan,44000,14.5,weekly,,12.0,50380.0,2025-12-25,,Defaulted,43362.38,7017.62,12595.0,2,3,3,0,,Overburdened Family Person,Yes
CUST-001733,Ruth Hampton,960***83,2000-07-05,25,Female,+254 *** *** 416,tr***l@yahoo.com,"6051 Finley Ports, Mombasa Road",Mombasa Road,Formally employed (contract),"20,001 - 30,000",25000,2023-03-19,No,851.59,LOAN-001733-01,Emergency Loan,84000,22.0,monthly,3.0,,102480.0,2025-09-24,,Written Off,68499.83,33980.17,68320.0,1,2,1,1,"Utility Loan (36,000 KES) - Loan amount too high",Hustler/Casual Worker,Yes
CUST-001734,Jason Smith,320***20,2001-03-30,24,Male,+254 *** *** 623,la***5@hotmail.com,"86019 Dunn Falls Suite 982, Kayole",Kayole,Casual laborer,"20,001 - 30,000",25000,2024-07-03,No,893.65,LOAN-001734-01,Cash Loan,88000,18.5,weekly,,12.0,104280.0,2025-05-24,,Written Off,61975.17,42304.83,52140.0,6,6,1,2,"Emergency Loan (78,000 KES) - Too many existing loans; Emergency Loan (94,000 KES) - Age limit exceeded",Hustler/Casual Worker,Yes
CUST-001735,Michael Marsh,327***90,1990-02-12,36,Male,+254 *** *** 732,,"3774 Harmon Roads Apt. 096, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2024-08-19,No,2778.43,LOAN-001735-01,Cash Loan,92000,18.5,monthly,6.0,,109020.0,2025-04-11,,Defaulted,63555.27,45464.73,54510.0,3,3,2,0,,Overburdened Family Person,Yes
CUST-001736,Michael Gonzalez,159***85,1987-06-02,38,Male,+254 *** *** 570,mm***e@yahoo.co.ke,"906 Steve Union, Kamulu",Kamulu,Formally employed (permanent),"50,001 - 100,000",75000,2024-01-13,Yes,181452.12,LOAN-001736-01,Emergency Loan,86000,22.0,weekly,,24.0,104920.0,2025-08-16,,Completed,8743.33,96176.67,870.47,22,2,1,0,,Stable Professional,No
CUST-001737,Eugene Harris,706***78,1993-05-24,32,Male,+254 *** *** 978,,"460 Richard Ports Apt. 425, Kayole",Kayole,Formally employed (contract),"30,001 - 50,000",40000,2024-08-01,Yes,34802.62,LOAN-001737-01,Business Capital Loan,119000,19.5,monthly,9.0,,142205.0,2025-07-21,2026-01-17,Active,63202.22,79002.78,1783.25,5,1,1,0,,Young Entrepreneur,No
CUST-001738,Steve Allen,550***15,2002-07-04,23,Male,+254 *** *** 969,,"788 Michael Creek, Nairobi",Nairobi,Formally employed (contract),"Below 10,000",7500,2025-02-19,No,4423.76,LOAN-001738-01,Cash Loan,42000,18.5,monthly,12.0,,49770.0,2025-11-12,2026-01-11,Overdue,45622.5,4147.5,211.35,1,1,2,0,,Hustler/Casual Worker,No
CUST-001739,Christopher Greene,185***01,1966-09-02,59,Male,+254 *** *** 693,lm***l@outlook.com,"9580 Leonard Prairie, Kamulu",Kamulu,Formally employed (contract),"30,001 - 50,000",40000,2024-07-31,Yes,114410.61,LOAN-001739-01,Business Capital Loan,57000,22.5,monthly,12.0,,69825.0,2026-01-19,2026-02-18,Active,69825.0,0.0,0.0,0,0,1,0,,Entry Level Worker,No
CUST-001740,Shawn Roberts,627***97,1988-04-18,37,Male,+254 *** *** 128,,"75864 Phillips Street, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2023-03-23,No,1917.75,LOAN-001740-01,School Fees Loan,44000,14.5,weekly,,24.0,50380.0,2025-02-09,,Completed,2099.17,48280.83,329.28,23,1,2,0,,Hustler/Casual Worker,No
CUST-001741,Shirley Peck DDS,890***07,1996-03-21,29,Female,+254 *** *** 460,ma***s@yahoo.co.ke,"87506 Huang Cliffs, Kamulu",Kamulu,Formally employed (contract),"20,001 - 30,000",25000,2023-11-24,No,2974.66,LOAN-001741-01,Business Capital Loan,77000,19.5,monthly,6.0,,92015.0,2026-01-03,2026-02-02,Active,92015.0,0.0,1506.24,0,1,1,0,,Entry Level Worker,No
CUST-001742,Angela Leon,467***91,1990-03-08,35,Female,+254 *** *** 025,,"71951 Bond Bridge Apt. 788, Kamulu",Kamulu,Self-employed/Business owner,"30,001 - 50,000",40000,2023-03-14,Yes,4069.12,LOAN-001742-01,Cash Loan,167000,18.5,weekly,,24.0,197895.0,2025-10-19,,Completed,90701.88,107193.12,1661.83,13,2,1,0,,Young Entrepreneur,No
CUST-001743,Crystal Johnson,886***02,1991-10-19,34,Female,+254 *** *** 091,,"553 Soto Ranch Suite 892, Mombasa Road",Mombasa Road,Self-employed/Business owner,"50,001 - 100,000",75000,2024-09-29,No,3964.15,LOAN-001743-01,School Fees Loan,64000,14.5,monthly,9.0,,73280.0,2025-06-01,,Completed,16284.44,56995.56,431.93,7,1,1,0,,Young Entrepreneur,No
CUST-001744,Mary Brooks,725***38,1994-10-18,31,Female,+254 *** *** 833,me***6@icloud.com,"056 Amy Skyway Apt. 000, Kayole",Kayole,Formally employed (permanent),"30,001 - 50,000",40000,2024-10-20,Yes,85158.92,LOAN-001744-01,Emergency Loan,58000,22.0,monthly,6.0,,70760.0,2025-06-01,2025-11-28,Active,11793.33,58966.67,1749.01,5,1,1,1,"School Fees Loan (132,000 KES) - High debt-to-income ratio",Stable Professional,No
CUST-001745,Vincent Mitchell,772***27,1990-12-30,35,Male,+254 *** *** 599,ja***y@gmail.com,"76670 Phillip Mews Suite 319, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2024-08-06,Yes,360414.29,LOAN-001745-01,Utility Loan,50000,16.0,weekly,,12.0,58000.0,2025-12-22,2026-02-02,Active,33833.33,24166.67,574.53,5,1,4,0,,Stable Professional,No
CUST-001746,Caroline Rowe,178***28,1993-12-10,32,Female,+254 *** *** 411,co***2@protonmail.com,"7699 Reid Land, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2025-01-23,Yes,111925.58,LOAN-001746-01,Cash Loan,100000,18.5,monthly,12.0,,118500.0,2025-11-15,2026-01-14,Overdue,108625.0,9875.0,1872.72,1,1,3,0,,Young Entrepreneur,No
CUST-001747,Joseph Scott MD,899***95,1984-06-28,41,Male,+254 *** *** 914,ba***n@outlook.com,"7160 John Extension Apt. 420, Mombasa Road",Mombasa Road,Formally employed (permanent),"50,001 - 100,000",75000,2024-08-01,Yes,38094.63,LOAN-001747-01,Emergency Loan,81000,22.0,weekly,,24.0,98820.0,2025-03-05,,Written Off,61328.53,37491.47,57645.0,10,14,2,0,,Stable Professional,Yes
CUST-001748,Jenny Manning,435***33,1997-03-23,28,Female,+254 *** *** 916,ba***n@icloud.com,"770 Michael Green Suite 479, Kayole",Kayole,Formally employed (permanent),"10,000 - 20,000",15000,2025-04-05,Yes,30546.09,LOAN-001748-01,Business Capital Loan,68000,19.5,weekly,,24.0,81260.0,2025-06-20,,Completed,13543.33,67716.67,164.52,20,4,1,0,,Entry Level Worker,No
CUST-001749,James Ryan,450***29,1992-03-28,33,Male,+254 *** *** 082,ni***2@yandex.com,"859 Le Corner, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2025-06-21,Yes,50214.83,LOAN-001749-01,Emergency Loan,94000,22.0,monthly,6.0,,114680.0,2025-11-26,2026-01-25,Active,95566.67,19113.33,91.97,1,1,1,2,"School Fees Loan (62,000 KES) - Too many existing loans; Emergency Loan (12,000 KES) - Insufficient income",Young Entrepreneur,No
CUST-001750,Michael Gonzalez,004***79,1998-12-28,27,Male,+254 *** *** 001,jo***s@gmail.co.ke,"017 Alexander Flats, Kamulu",Kamulu,Formally employed (permanent),"10,000 - 20,000",15000,2023-10-16,No,849.49,LOAN-001750-01,Utility Loan,16000,16.0,monthly,6.0,,18560.0,2026-02-02,2026-03-04,Active,18560.0,0.0,0.0,0,0,2,1,"School Fees Loan (48,000 KES) - Loan amount too high",Entry Level Worker,No
CUST-001751,Frank Richard,613***26,1990-07-12,35,Male,+254 *** *** 807,,"1742 Jessica Squares, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2025-04-21,No,99.88,LOAN-001751-01,School Fees Loan,66000,14.5,monthly,3.0,,75570.0,2025-09-30,,Defaulted,29899.14,45670.86,25190.0,2,1,1,0,,Hustler/Casual Worker,Yes
CUST-001752,Troy Williams,849***99,1991-04-24,34,Male,+254 *** *** 520,,"642 Wanda Squares, Kamulu",Kamulu,Formally employed (contract),"Below 10,000",7500,2023-06-28,No,214.79,LOAN-001752-01,Emergency Loan,23000,22.0,monthly,3.0,,28060.0,2025-10-01,,Completed,9353.33,18706.67,855.01,2,1,2,2,"Cash Loan (96,000 KES) - Unstable employment; Cash Loan (130,000 KES) - Poor credit history",Hustler/Casual Worker,No
CUST-001753,Joseph Ryan,067***65,1981-09-26,44,Male,+254 *** *** 181,sh***r@yandex.com,"568 Troy Club, Kayole",Kayole,Formally employed (permanent),"30,001 - 50,000",40000,2024-12-14,Yes,60814.02,LOAN-001753-01,Emergency Loan,72000,22.0,weekly,,24.0,87840.0,2025-04-09,,Written Off,62927.24,24912.76,62220.0,7,17,2,1,"School Fees Loan (56,000 KES) - Age limit exceeded",Stable Professional,Yes
CUST-001754,Jessica Harris,288***33,1977-12-16,48,Female,+254 *** *** 245,yw***t@mail.com,"414 Vasquez Grove, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2023-11-17,No,2318.76,LOAN-001754-01,Utility Loan,39000,16.0,weekly,,24.0,45240.0,2025-03-18,,Defaulted,23652.21,21587.79,20735.0,13,11,1,0,,Overburdened Family Person,Yes
CUST-001755,Carol Rivas,850***53,1975-03-20,50,Female,+254 *** *** 152,,"269 Julie Fort Suite 096, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2025-04-08,Yes,440848.58,LOAN-001755-01,Cash Loan,125000,21.5,monthly,12.0,,151875.0,2025-06-22,,Completed,75937.5,75937.5,594.87,6,1,3,0,,Stable Professional,No
CUST-001756,Christopher Griffin,346***12,2000-03-07,25,Male,+254 *** *** 905,,"428 Sharon Overpass Apt. 532, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2024-01-08,No,2986.82,LOAN-001756-01,Business Capital Loan,51000,19.5,weekly,,24.0,60945.0,2025-02-15,,Completed,5078.75,55866.25,973.23,22,2,1,0,,Entry Level Worker,No
CUST-001757,Tammy Miles,339***80,1996-05-25,29,Female,+254 *** *** 882,se***8@aol.com,"2744 Jessica Pine Suite 709, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2024-09-10,Yes,9221.79,LOAN-001757-01,School Fees Loan,78000,14.5,monthly,3.0,,89310.0,2026-01-18,2026-02-17,Active,89310.0,0.0,0.0,0,0,1,0,,Entry Level Worker,No
CUST-001758,Hannah Huang,718***27,1975-09-02,50,Female,+254 *** *** 022,kl***e@yahoo.co.ke,"257 Sanchez Walks, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2025-08-07,No,1496.2,LOAN-001758-01,Emergency Loan,93000,22.0,weekly,,12.0,113460.0,2025-10-09,,Written Off,88906.31,24553.69,85095.0,3,9,1,0,,Overburdened Family Person,Yes
CUST-001759,Tristan Fuentes MD,792***95,1998-12-06,27,Male,+254 *** *** 180,le***h@aol.com,"3895 Michael Ford Suite 925, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2024-12-08,No,3650.45,LOAN-001759-01,Cash Loan,90000,18.5,monthly,3.0,,106650.0,2025-07-12,,Completed,35550.0,71100.0,2112.61,2,1,1,0,,Young Entrepreneur,No
CUST-001760,Brian Adams,324***07,1990-08-11,35,Male,+254 *** *** 235,ch***z@outlook.com,"591 Alvarez Prairie Suite 316, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2023-12-18,Yes,76051.43,LOAN-001760-01,School Fees Loan,109000,14.5,weekly,,36.0,124805.0,2025-11-20,2026-01-01,Overdue,109125.2,15679.8,17334.03,5,5,2,0,,Overburdened Family Person,Yes
CUST-001761,Ann Smith,699***84,1987-12-23,38,Female,+254 *** *** 041,st***s@yandex.com,"93783 William Parks Apt. 929, Nairobi",Nairobi,Formally employed (contract),"Below 10,000",7500,2024-06-02,No,4032.15,LOAN-001761-01,Business Capital Loan,52000,19.5,weekly,,24.0,62140.0,2025-06-27,,Completed,2589.17,59550.83,40.49,23,1,1,1,"Business Capital Loan (66,000 KES) - Age limit exceeded",Hustler/Casual Worker,No
CUST-001762,Gary Schneider,986***38,1956-02-24,69,Male,+254 *** *** 252,,"495 Bennett Corners Suite 632, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-10-10,No,441.29,LOAN-001762-01,Business Capital Loan,99000,22.5,monthly,6.0,,121275.0,2025-11-01,,Completed,80850.0,40425.0,1620.6,2,1,1,2,"Business Capital Loan (191,000 KES) - Incomplete documentation; Emergency Loan (96,000 KES) - Age limit exceeded",Overburdened Family Person,No
CUST-001763,Karen Ford,022***33,1988-01-15,38,Female,+254 *** *** 588,,"23588 Mcdonald Locks Apt. 493, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2024-09-02,No,4189.7,LOAN-001763-01,Emergency Loan,32000,22.0,monthly,3.0,,39040.0,2025-10-02,,Completed,13013.33,26026.67,1885.49,2,1,1,0,,Hustler/Casual Worker,No
CUST-001764,Mary Delacruz,618***99,1988-02-05,38,Female,+254 *** *** 376,,"64793 Andrew Causeway Suite 773, Mombasa Road",Mombasa Road,Self-employed/Business owner,"10,000 - 20,000",15000,2025-06-19,No,2974.0,LOAN-001764-01,Cash Loan,54000,18.5,weekly,,24.0,63990.0,2026-01-10,2026-01-31,Active,58657.5,5332.5,27.84,2,1,1,0,,Hustler/Casual Worker,No
CUST-001765,Jonathan Silva,788***45,1997-11-16,28,Male,+254 *** *** 209,ri***n@gmail.com,"193 Pham Harbor Apt. 248, Mwea",Mwea,Formally employed (permanent),"20,001 - 30,000",25000,2024-05-12,No,2385.34,LOAN-001765-01,Utility Loan,17000,16.0,monthly,3.0,,19720.0,2025-06-25,,Completed,6573.33,13146.67,1054.19,2,1,2,0,,Entry Level Worker,No
CUST-001766,David Schmidt,565***66,1961-05-24,64,Male,+254 *** *** 984,,"61726 Olivia Canyon, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2023-08-04,Yes,96226.19,LOAN-001766-01,Cash Loan,50000,21.5,monthly,3.0,,60750.0,2025-11-24,2026-01-23,Active,40500.0,20250.0,2486.19,1,1,3,0,,Young Entrepreneur,No
CUST-001767,Jasmine Boyle,232***39,1998-04-18,27,Female,+254 *** *** 259,nb***y@gmail.co.ke,"71519 James Via, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2024-01-03,Yes,85214.11,LOAN-001767-01,Utility Loan,40000,16.0,monthly,6.0,,46400.0,2025-05-02,,Defaulted,27413.37,18986.63,23200.0,3,3,1,0,,Young Entrepreneur,Yes
CUST-001768,Andre Brown,743***79,2001-02-07,25,Male,+254 *** *** 403,,"2847 Jackson Route Suite 131, Kayole",Kayole,Self-employed/Business owner,"20,001 - 30,000",25000,2025-04-15,Yes,40093.65,LOAN-001768-01,Business Capital Loan,81000,19.5,weekly,,24.0,96795.0,2025-05-23,,Completed,8066.25,88728.75,173.92,22,2,2,0,,Hustler/Casual Worker,No
CUST-001769,Shelley Ford,840***46,1981-02-27,44,Female,+254 *** *** 402,,"005 Pope Ridges, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2024-04-26,Yes,186108.91,LOAN-001769-01,Emergency Loan,57000,22.0,monthly,6.0,,69540.0,2025-07-23,,Completed,11590.0,57950.0,1873.64,5,1,1,0,,Stable Professional,No
CUST-001770,Kayla Sims,917***52,1986-05-03,39,Female,+254 *** *** 079,,"88727 Gibson Flat, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2025-05-03,No,1236.03,LOAN-001770-01,Cash Loan,73000,18.5,monthly,6.0,,86505.0,2025-09-24,,Defaulted,59507.82,26997.18,28835.0,2,2,2,1,"Emergency Loan (50,000 KES) - Insufficient income",Overburdened Family Person,Yes
CUST-001771,Jessica Holmes,285***04,1998-11-13,27,Female,+254 *** *** 497,da***k@yahoo.co.ke,"251 Flores Cape, Kayole",Kayole,Formally employed (contract),"10,000 - 20,000",15000,2023-04-28,No,4062.24,LOAN-001771-01,Cash Loan,99000,18.5,weekly,,36.0,117315.0,2025-05-20,,Completed,3258.75,114056.25,300.74,35,1,1,0,,Hustler/Casual Worker,No
CUST-001772,Michelle Hancock,444***90,2000-10-14,25,Female,+254 *** *** 068,qm***e@yahoo.co.uk,"6339 Brett Street, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2023-12-11,No,808.25,LOAN-001772-01,Emergency Loan,53000,22.0,weekly,,12.0,64660.0,2025-11-01,,Completed,10776.67,53883.33,1853.83,10,2,2,0,,Young Entrepreneur,No
CUST-001773,Sheila Duncan,763***02,1968-02-02,58,Female,+254 *** *** 344,to***n@mail.com,"64851 Waller Bridge Suite 970, Mwea",Mwea,Formally employed (contract),"20,001 - 30,000",25000,2023-08-24,No,1709.78,LOAN-001773-01,School Fees Loan,89000,17.5,monthly,6.0,,104575.0,2025-06-11,,Completed,17429.17,87145.83,3484.23,5,1,1,1,"Utility Loan (48,000 KES) - Unstable employment",Hustler/Casual Worker,No
CUST-001774,Alyssa Stewart,009***47,1996-03-19,29,Female,+254 *** *** 224,,"776 Moss Creek Suite 423, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2023-08-15,Yes,118521.11,LOAN-001774-01,Emergency Loan,61000,22.0,monthly,6.0,,74420.0,2025-09-18,2026-01-16,Active,37210.0,37210.0,206.16,3,1,1,0,,Young Entrepreneur,No
CUST-001775,Frank Martin,110***88,1991-09-18,34,Male,+254 *** *** 484,ro***e@aol.com,"002 Williams Station Apt. 482, Kamulu",Kamulu,Formally employed (permanent),"50,001 - 100,000",75000,2023-11-18,Yes,204867.39,LOAN-001775-01,Cash Loan,82000,18.5,monthly,12.0,,97170.0,2025-02-17,,Completed,16195.0,80975.0,1365.48,10,1,2,0,,Stable Professional,No
CUST-001776,Randy Gregory,083***44,1995-07-24,30,Male,+254 *** *** 079,,"072 Jennifer Port Suite 823, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2025-05-19,No,2335.48,LOAN-001776-01,Business Capital Loan,92000,19.5,monthly,12.0,,109940.0,2025-07-16,,Completed,64131.67,45808.33,407.73,5,1,2,0,,Hustler/Casual Worker,No
CUST-001777,Glenda Evans,932***24,1987-08-29,38,Female,+254 *** *** 655,mg***m@outlook.com,"4565 Anthony Divide Apt. 329, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2023-02-25,No,4400.37,LOAN-001777-01,Emergency Loan,66000,22.0,monthly,3.0,,80520.0,2025-10-22,,Completed,26840.0,53680.0,5147.81,2,1,1,0,,Hustler/Casual Worker,No
